DateTime,ShaleHill_Discharge,ShaleHill_Precipitation,SSH51_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2009-12-18,3.11190200617284,0.0,-4.383673356789562,242.2,54.86750000000001,0.24
2009-12-19,2.4133238490226336,7.75,-4.18708408953872,59.4,61.52,0.2
2009-12-20,1.6523059735082293,0.05,-3.990494822287879,257.8,62.902,0.2
2009-12-21,1.1758720743312754,0.02,-3.793905555037037,64.6,64.28399999999999,0.19
2009-12-22,1.0907592271090538,0.05,-3.5973162877861946,34.7,65.66600000000001,0.18
2009-12-23,1.3286289544753092,0.0,-3.4007270205353533,148.5,67.048,0.53
2009-12-24,1.1864832497427982,0.0,-3.2041377532845114,275.6,68.43,0.43
2009-12-25,0.9892537937242796,7.84,-3.0075484860336696,246.9,42.51,0.46
2009-12-26,7.8185386123971155,18.6,-2.810959218782828,280.5,61.26,0.66
2009-12-27,12.39670942644033,0.01,-2.6143699515319865,241.9,81.3,0.44
2009-12-28,6.086114326131687,0.24,-2.4177806842811447,231.8,0.0,0.17
2009-12-29,4.6451806841563785,0.37,-2.2211914170303038,43.8,69.98,0.2
2009-12-30,4.309080021862137,0.0,-2.024602149779461,231.0,43.97500000000001,0.3
2009-12-31,2.0110612782921806,4.33,-1.82801288252862,154.2,17.97,0.18
2010-01-01,1.6729954346707845,0.22,-1.631423615277778,,,0.45
2010-01-02,1.2056094071502061,0.73,-6.765638872916668,,,0.32
2010-01-03,0.9163917824074068,0.05,-8.651486118750002,,,0.28
2010-01-04,0.7947739840534984,0.05,-5.323097243055557,,,0.32
2010-01-05,0.6858764146090527,0.1,-4.972152787499998,,,0.33
2010-01-06,0.6334281764403283,0.19,-3.0255347194444453,,,0.3
2010-01-07,0.6196759259259262,0.79,-2.9247430402777788,,,0.27
2010-01-08,0.5328510802469135,0.58,-5.982194450694445,,,0.26
2010-01-09,0.6601377636316864,0.05,-6.238465287152772,,,0.14
2010-01-10,0.4857510288065845,0.0,-9.721250004236119,,,0.2
2010-01-11,0.6029795203189288,0.16,-6.2745833302777765,,,0.31
2010-01-12,0.1972005208333339,0.01,-4.5236041711111135,,,0.21
2010-01-13,0.18260513117283966,0.0,-2.9484166764652784,,,0.23
2010-01-14,0.18564011059670807,0.0,-3.7509166702777774,,,0.33
2010-01-15,0.1986947016460908,0.0,0.6046180701458322,,,0.44
2010-01-16,0.2304084683641975,0.0,3.3401041719444438,,,0.49
2010-01-17,1.4572739840534985,16.65,0.06817360799999983,,,0.51
2010-01-18,5.175563432355974,0.1,2.638805546426388,,,0.56
2010-01-19,4.502760095164613,0.15,1.0169722205833331,,,0.53
2010-01-20,3.1512538580246914,0.0,-0.7881180521805554,,,0.42
2010-01-21,2.0114985210905356,0.0,-3.3531458211805565,,,0.46
2010-01-22,1.8214940200617256,0.65,1.0996875056152788,,,0.55
2010-01-23,1.1490065586419769,0.0,-1.3557708346597233,,,0.47
2010-01-24,1.8094489454732519,14.76,1.5903263921527775,,,0.49
2010-01-25,44.11870177469135,37.23,7.605368047312496,,,0.69
2010-01-26,12.869304591049385,0.28,-0.3267291690763889,,,0.58
2010-01-27,9.298085455246897,0.04,-1.7833125023472225,,,0.4
2010-01-28,7.101327803497948,0.68,-4.176666668125,,,0.17
2010-01-29,3.0958839699074083,0.0,-10.007229171527776,,,0.1
2010-01-30,1.2927935313786023,0.0,-9.245263901388887,,,0.15
2010-01-31,0.9953390239197536,0.0,-8.762006961680553,,,0.21
2010-02-01,0.7988064236111108,0.0,-4.2143194288194445,,,0.23
2010-02-02,0.7745024755658437,1.88,-3.865701365798611,,,0.32
2010-02-03,0.7425652649176947,0.03,-0.8837569480305553,,,0.3
2010-02-04,0.5472519611625528,0.0,-1.9677916590902769,,,0.19
2010-02-05,0.5427991576646092,11.94,-2.421437516270835,,,0.18
2010-02-06,0.6869590727880656,5.82,-4.296180562013888,,,0.21
2010-02-07,0.5125651041666675,0.01,-9.595368068888883,,,0.19
2010-02-08,0.447624903549383,0.0,-8.049381950904165,,,0.23
2010-02-09,0.4286136831275724,2.69,-6.795097218055549,,,0.36
2010-02-10,0.5483723958333339,7.04,-5.451840265277776,,,0.36
2010-02-11,0.33262522505143977,0.01,-3.739006949861112,,,0.31
2010-02-12,0.2280518582818929,0.0,-3.0835139084513883,,,0.23
2010-02-13,0.24933609825102915,0.1,-5.528604152083336,,,0.31
2010-02-14,0.22516798482510325,0.04,-3.2033889007916674,,,0.37
2010-02-15,0.21550925925925926,3.71,-4.9248055777847215,,,0.44
2010-02-16,0.20560619212962955,0.11,-3.826111118395834,,,0.34
2010-02-17,0.1930451067386834,0.17,-2.8902499965569444,,,0.41
2010-02-18,0.16757732124485594,0.02,0.6494236117361113,,,0.46
2010-02-19,0.13809719007201635,0.0,1.3014027782152775,,,0.37
2010-02-20,0.13186567644032926,0.0,-0.94395833175,,,0.49
2010-02-21,0.14904996141975313,0.0,-0.2637291720208331,,,0.37
2010-02-22,0.24716837062757194,1.5,-0.4172499998513883,,,0.57
2010-02-23,0.2912350501543209,0.17,0.6729930555138887,,,0.47
2010-02-24,0.30552662037036976,0.0,1.5156805491819445,,,0.61
2010-02-25,0.3635609567901238,0.6,-0.631020833973611,,,0.0
2010-02-26,0.3896010159465017,3.15,-3.747187508333333,,,0.0
2010-02-27,0.33745418595678955,0.81,-1.516812493541666,,,0.53
2010-02-28,0.3102502893518513,0.16,0.8338680638888883,,,0.49
2010-03-01,0.3063994984567892,0.06,1.8751805552222216,,,0.44
2010-03-02,0.3832843042695474,0.05,1.230993049566667,,,0.71
2010-03-03,0.615868537808642,0.43,1.7095902814611117,,,0.5
2010-03-04,1.0408476401748976,0.0,1.1042985994652783,,,0.34
2010-03-05,1.866788837448556,0.0,1.5003402797361114,,,0.18
2010-03-06,1.960361207561728,0.0,1.1354166609791676,,,0.43
2010-03-07,1.92734455375514,0.0,3.0712361007500006,,,0.61
2010-03-08,2.1435996977880616,0.01,4.173006940333334,,,0.5
2010-03-09,2.402236046810697,0.0,4.573659682868055,,,0.44
2010-03-10,2.8690811471193367,0.03,6.5450069570833325,,,0.49
2010-03-11,3.557729713220166,0.06,11.349944398937499,,,0.6
2010-03-12,3.705327289094656,10.34,9.23503472569444,,,0.6
2010-03-13,11.861104681069966,32.37,6.649236118055558,,,0.46
2010-03-14,20.4895777070473,3.22,6.696458334027778,,,0.69
2010-03-15,10.473556455761305,0.41,5.878868059027778,,,0.53
2010-03-16,8.369270029578207,0.0,9.045722231250002,,,0.74
2010-03-17,6.005544302983543,0.0,6.822680553263887,,,0.87
2010-03-18,4.07428546167696,0.0,7.508222205638888,,,0.98
2010-03-19,3.295181487911524,0.0,9.663319420073604,,,0.99
2010-03-20,3.1435329861111154,0.0,11.368687502500002,,,0.83
2010-03-21,2.4962488747428018,0.0,14.871326408333335,,,0.71
2010-03-22,1.2045524691358027,3.46,14.142500006944443,,,0.87
2010-03-23,1.0189935378086412,2.15,7.55323609166667,,,0.74
2010-03-24,1.1544110082304524,0.0,9.448645804861107,,,0.59
2010-03-25,1.057129308127572,10.81,8.810687505688893,,,0.87
2010-03-26,2.2486810378086424,2.21,4.121013883416667,,,0.21
2010-03-27,3.767873103137865,0.0,1.164923608972221,,,0.32
2010-03-28,5.512962159207821,22.97,3.3558680531249987,,,0.53
2010-03-29,13.840008519804533,0.0,9.331208300000002,,,0.68
2010-03-30,7.112565907921794,0.02,6.7205416842375,,,0.87
2010-03-31,6.070142103909463,0.0,12.313743088194444,,,1.01
2010-04-01,4.444437210648152,0.28,13.910069460909725,,,1.22
2010-04-02,3.218935667438274,0.0,16.597409730555555,,,1.42
2010-04-03,1.9809968171296235,0.0,16.937256975694446,,,1.47
2010-04-04,1.6046842849794216,0.0,16.301131955555554,,,1.03
2010-04-05,1.1153115354938268,1.27,15.635180596527775,,,1.12
2010-04-06,1.0271420074588489,1.57,20.19437498611112,,,1.4
2010-04-07,0.8744486239711928,0.49,21.091805597222237,,,1.82
2010-04-08,0.7748328189300414,1.94,16.828472265277778,,,1.03
2010-04-09,0.7117661715534974,0.37,6.550986090972224,,,0.68
2010-04-10,1.016245498971193,0.0,9.749631986111114,,,0.6
2010-04-11,1.0192298418209875,1.26,12.63861120587223,,,1.0
2010-04-12,0.6902335712448564,0.0,11.807180528006946,,,0.79
2010-04-13,0.8515858088991766,0.01,8.731263911180552,,,0.72
2010-04-14,0.6908862204218118,0.0,8.900291638972222,,,0.53
2010-04-15,0.5355107060185187,0.0,13.999208348940275,,,0.68
2010-04-16,0.43833188657407385,5.57,16.143333344444436,,,0.71
2010-04-17,0.2281458976337453,0.68,6.9650763895833325,,,0.7
2010-04-18,0.30064782664609024,0.17,6.276659713888887,,,0.79
2010-04-19,0.3962094907407409,0.0,10.471138916034716,,,0.87
2010-04-20,0.4405639146090535,0.0,10.860993015013882,,,1.03
2010-04-21,0.2639973958333329,0.63,11.079951412500002,,,1.11
2010-04-22,0.19173096707818887,0.56,11.368097313631935,,,1.18
2010-04-23,0.15169511959876558,0.01,12.443208298055547,,,0.79
2010-04-24,0.4564019097222231,1.11,9.63827082986111,,,0.92
2010-04-25,0.7247934349279823,13.16,9.640902747916662,,,1.11
2010-04-26,0.5413218557098763,11.17,10.559722211805557,,,1.29
2010-04-27,1.4266878858024663,0.0,8.980777750000003,,,0.71
2010-04-28,1.6983241705246954,0.0,7.933173612291664,,,0.66
2010-04-29,1.355754886831275,0.73,12.922076368750002,,,0.6
2010-04-30,0.8554470486111109,0.19,17.430256921527768,,,0.61
2010-05-01,0.6760215727880653,0.0,21.124861116666672,,,1.82
2010-05-02,0.6010537229938282,10.75,19.66069445833334,,,2.3
2010-05-03,0.8587577160493826,7.54,19.52972227083333,,,1.82
2010-05-04,1.086099054783949,3.7,15.325624937499995,,,1.88
2010-05-05,0.994033725565842,0.0,16.985958370138885,,,1.49
2010-05-06,1.0343115033436212,2.7,17.102152687499995,,,1.24
2010-05-07,1.4203759966563791,0.0,13.906152754861107,,,0.99
2010-05-08,0.8601441936728391,8.13,13.360416677083334,,,0.87
2010-05-09,0.7845976401748974,0.01,7.034361126388893,,,0.62
2010-05-10,0.7954997749485591,0.0,9.256895820833336,,,0.54
2010-05-11,1.5420090663580244,29.29,4.566145818750002,,,0.79
2010-05-12,15.142142489711905,3.69,10.249402777083334,,,0.83
2010-05-13,10.723822498713988,0.01,11.26854166180556,,,0.82
2010-05-14,4.789248971193413,2.95,17.399097243055557,,,1.15
2010-05-15,2.5819026491769463,0.0,15.94187504166667,,,1.31
2010-05-16,1.5362429269547333,0.03,15.142986152777775,,,1.03
2010-05-17,1.1659899048353908,3.38,11.86000001666667,,,1.44
2010-05-18,1.064845357510288,5.12,10.165833302083335,,,1.33
2010-05-19,0.8017144097222219,0.03,12.58597222013889,,,1.31
2010-05-20,0.6626728073559682,0.01,17.65729168194445,,,1.49
2010-05-21,0.5316060635288076,0.0,18.027361104166665,,,1.63
2010-05-22,0.6699813528806592,15.41,17.49340282638889,,,1.81
2010-05-23,0.981498360339504,6.32,17.44458333333333,,,2.23
2010-05-24,0.9810667438271596,0.05,17.637708409722226,,,2.45
2010-05-25,0.8991239068930039,0.07,20.432430555555566,,,2.58
2010-05-26,0.6048940650720164,0.0,21.15560280141845,,,2.71
2010-05-27,0.4102358217592593,0.0,23.03006942361111,,,1.67
2010-05-28,0.32084780092592585,0.49,20.22972228472221,,,1.6
2010-05-29,0.2974697788065842,0.0,20.994583354166664,,,1.99
2010-05-30,0.24592576517489675,0.0,20.54340281944445,,,1.39
2010-05-31,0.19594987782921844,1.26,20.949097180555555,,,1.69
2010-06-01,0.17648694701646095,3.08,19.75659722916668,,,1.94
2010-06-02,0.1347664287551438,0.01,19.735833423611115,,,2.14
2010-06-03,0.1073632008744856,0.0,21.92208331250001,,,2.06
2010-06-04,0.10962094907407416,0.4,21.63868050694445,,,1.92
2010-06-05,0.0847021283436213,1.89,20.974930541666673,,,2.34
2010-06-06,0.060029256687242724,1.05,19.625208319444443,,,1.47
2010-06-07,0.026859889403292144,0.0,16.604930541666672,,,1.26
2010-06-08,0.0,0.0,15.527708411111117,,,1.4
2010-06-09,0.4489920910493829,39.31,13.427569444444444,,,1.42
2010-06-10,0.2217938207304528,0.0,18.170208298611122,,,1.31
2010-06-11,0.1762522505144032,0.0,17.891944374999994,,,1.5
2010-06-12,0.18484760802469127,0.21,22.07027779861113,,,1.6
2010-06-13,0.16287937242798353,5.29,22.503958409722227,,,2.06
2010-06-14,0.09197370113168707,0.09,20.37013884722221,,,1.78
2010-06-15,0.06304655349794241,0.18,19.62013885416666,,,1.5
2010-06-16,0.05483619470164602,1.05,20.971597277777775,,,1.6
2010-06-17,0.02996238425925925,0.0,19.936597229166672,,,0.0
2010-06-18,0.03394740226337449,0.0,18.423680590277776,,,0.0
2010-06-19,0.05117750128600817,0.43,21.47951385416666,,,0.0
2010-06-20,0.03773951903292178,0.0,22.93451381944445,,,0.0
2010-06-21,0.009285783179012344,0.0,21.965416791666666,,,0.0
2010-06-22,0.02562130272633744,4.49,20.971388923611105,,,2.2
2010-06-23,0.0017899627057613207,0.42,23.51062500694444,,,2.34
2010-06-24,0.0,0.09,23.334236138888887,,,2.49
2010-06-25,0.0,0.0,21.66000000694445,,,2.15
2010-06-26,0.0,0.0,21.7338194375,,,2.2
2010-06-27,0.02303964120370369,10.34,23.351388861111122,,,2.19
2010-06-28,0.0,1.39,23.278958333333332,,,2.64
2010-06-29,0.0,0.0,21.350208381944434,,,1.8
2010-06-30,0.0,0.0,16.237013915277778,,,1.63
2010-07-01,0.0,0.0,16.10284718333334,,,1.6
2010-07-02,0.0,0.0,16.904583316666674,,,1.6
2010-07-03,0.0,0.0,19.382847165277774,,,2.37
2010-07-04,0.0,0.0,21.90444447916666,,,2.81
2010-07-05,0.0,0.0,24.62736110416667,,,3.16
2010-07-06,0.0,0.0,25.70263887499999,,,3.86
2010-07-07,0.0,0.0,26.45895839583333,,,3.84
2010-07-08,0.0,0.0,26.182500027777767,,,3.31
2010-07-09,0.13992492926954736,37.92,25.06909724305555,,,2.92
2010-07-10,0.002318029835390947,0.19,21.8025694375,,,2.49
2010-07-11,0.0,0.0,20.564166590277765,,,2.98
2010-07-12,0.0,7.95,19.604513888888885,,,3.16
2010-07-13,0.0,4.01,21.521666597222207,,,2.81
2010-07-14,0.004758230452674896,9.25,22.34250003472221,,,2.64
2010-07-15,0.0,0.0,23.069305618055555,,,2.98
2010-07-16,0.0,4.87,22.28229163888888,,,2.81
2010-07-17,0.0,0.03,23.194374993055558,,,2.54
2010-07-18,0.0,0.03,24.98645833333333,,,2.52
2010-07-19,0.0,0.01,24.355694534722232,,,2.49
2010-07-20,0.0,4.59,21.3551388125,,,2.34
2010-07-21,0.0,7.61,23.42159725,,,2.34
2010-07-22,0.0,0.0,22.35034724999999,,,1.94
2010-07-23,0.0,0.01,25.55006945138888,,,2.06
2010-07-24,0.0,0.08,27.847222208333324,,,2.49
2010-07-25,0.0,2.01,23.65590272916667,,,1.85
2010-07-26,0.0,0.0,21.075138833333327,,,1.47
2010-07-27,0.0,0.0,21.448888916666675,,,2.15
2010-07-28,0.0,0.01,23.866458326388873,,,2.49
2010-07-29,0.0,3.12,23.457361138888878,,,1.51
2010-07-30,0.0,0.0,20.06312499305556,,,1.56
2010-07-31,0.0,0.0,20.219791715277776,,,1.68
2010-08-01,0.0,0.03,22.61715280555556,,,2.12
2010-08-02,0.0,0.0,21.205069368055558,,,2.34
2010-08-03,0.0,1.22,22.170347256944453,,,2.06
2010-08-04,0.0,2.1,24.22208329861111,,,2.98
2010-08-05,0.0,0.16,23.54604167361111,,,2.31
2010-08-06,0.0,1.99,21.21402770138888,,,1.29
2010-08-07,0.0,0.0,20.05048619444445,,,1.4
2010-08-08,0.0,0.0,20.904930541666666,,,1.79
2010-08-09,0.0,0.0,23.28076391666665,,,2.49
2010-08-10,0.0,0.0,25.184236097222232,,,2.49
2010-08-11,0.0,0.0,25.78249991666668,,,2.17
2010-08-12,0.0,17.38,21.497291652777786,,,2.06
2010-08-13,0.0,0.57,19.331180534722236,,,1.87
2010-08-14,0.0,0.0,19.9905555,,,1.91
2010-08-15,0.0,9.24,20.787152798611114,,,1.82
2010-08-16,0.0,0.0,23.774791680555573,,,1.82
2010-08-17,0.0,0.0,20.654791687500012,,,2.0
2010-08-18,0.0,0.0,20.089375041666656,,,2.03
2010-08-19,0.0,0.0,20.55875004861112,,,2.15
2010-08-20,0.0,0.0,22.01916669444445,,,1.69
2010-08-21,0.0,4.35,21.931944375,,,1.48
2010-08-22,0.022137024176954727,47.41,21.807291729166675,,,1.5
2010-08-23,0.0,2.0,18.52715273611112,,,1.4
2010-08-24,0.0,0.53,17.974861173611114,,,1.71
2010-08-25,0.0,0.85,19.3113195,,,1.6
2010-08-26,0.0,0.12,18.905694527777786,,,1.68
2010-08-27,0.0,0.95,16.30333336319444,,,1.5
2010-08-28,0.0,0.0,16.89284724166666,,,1.82
2010-08-29,0.0,0.0,19.466180604166667,,,2.31
2010-08-30,0.0,0.0,21.35951397222221,,,2.47
2010-08-31,0.0,0.0,22.07423611805556,,,2.81
2010-09-01,0.0,0.0,22.76854179861111,,,2.96
2010-09-02,0.0,0.0,23.08159728472221,,,2.91
2010-09-03,0.0,0.06,22.02437494444445,,,2.81
2010-09-04,0.0,0.0,17.30291664583333,,,1.51
2010-09-05,0.0,0.0,14.03840278333334,,,1.35
2010-09-06,0.0,0.0,15.105076357638893,,,1.55
2010-09-07,0.0,0.02,20.641250076388896,,,2.06
2010-09-08,0.0,0.0,21.4461110625,,,1.62
2010-09-09,0.0,0.0,16.776597194444445,,,1.27
2010-09-10,0.0,0.02,16.927500013888885,,,1.19
2010-09-11,0.0,2.02,15.409805550694443,,,1.5
2010-09-12,0.0,4.59,15.894861145833325,,,1.15
2010-09-13,0.0,0.03,16.438819437500005,,,1.15
2010-09-14,0.0,0.0,16.100555604166672,,,1.3
2010-09-15,0.0,0.0,16.262013824305555,,,1.07
2010-09-16,0.0,25.6,12.953819445138896,,,1.23
2010-09-17,0.0,0.49,16.328680604166674,,,1.15
2010-09-18,0.0,0.06,14.723333325694444,,,1.31
2010-09-19,0.0,0.21,16.984166652777773,,,1.5
2010-09-20,0.0,0.0,15.694791593055553,,,1.06
2010-09-21,0.0,0.0,13.98504158819444,,,1.05
2010-09-22,0.0,0.13,19.153333381944442,,,1.37
2010-09-23,0.0,0.0,20.70069437500001,,,1.31
2010-09-24,0.0,0.0,22.96291660416667,,,1.71
2010-09-25,0.0,0.0,21.99708327777777,,,1.54
2010-09-26,0.0,0.07,14.969166685416665,,,1.17
2010-09-27,0.0,23.74,16.497500020833346,,,1.23
2010-09-28,0.0,4.76,18.201388958333325,,,1.6
2010-09-29,0.0,0.11,14.77381945138889,,,1.82
2010-09-30,0.303078382201646,71.02,15.937430527777774,,,1.71
2010-10-01,1.0328904642489705,3.15,14.041736134722226,,,1.3
2010-10-02,0.2412438914609053,0.0,10.472284730555552,,,0.95
2010-10-03,0.031538548096707815,0.8,11.288166714583335,,,0.99
2010-10-04,0.0,5.39,8.759722266666676,,,1.06
2010-10-05,0.0,2.13,9.022638885416667,,,1.2
2010-10-06,0.0,1.53,10.145902774999998,,,1.15
2010-10-07,0.0,0.14,13.734930459722225,,,0.67
2010-10-08,0.0,0.0,13.523201338194443,,,1.23
2010-10-09,0.0,0.69,14.579027747222225,,,0.59
2010-10-10,0.0,0.0,14.144201396527775,,,0.9
2010-10-11,0.0,0.8,17.349374944444435,,,0.97
2010-10-12,0.0,5.24,15.018472215277779,,,0.8
2010-10-13,0.6475750707304526,0.4,8.993361160416667,,,1.0
2010-10-14,1.0135384516460904,1.48,6.640034725694445,,,0.93
2010-10-15,1.1320642039609057,0.48,10.201590277777775,,,0.79
2010-10-16,1.0867452739197527,0.07,11.878125031944439,,,0.59
2010-10-17,0.968844843106996,0.0,11.44987496736111,,,0.59
2010-10-18,0.7332248263888886,0.87,7.6974374958333325,,,0.62
2010-10-19,0.7571550282921814,1.59,8.581881955555554,,,0.76
2010-10-20,0.930330504115226,0.0,6.7604027391666675,,,1.0
2010-10-21,0.6597254372427981,0.08,8.43660417847222,,,0.47
2010-10-22,0.22241431970164616,0.7,7.158041702083333,,,0.38
2010-10-23,0.0,0.0,9.476000052652779,,,0.56
2010-10-24,0.0,0.0,14.431249986111107,,,0.61
2010-10-25,0.0,2.68,14.161944443055555,,,0.0
2010-10-26,0.0,0.0,14.763541722916667,,,1.4
2010-10-27,0.0,9.4,15.009166690972226,,,1.31
2010-10-28,0.0,0.0,10.621854167361112,,,1.05
2010-10-29,0.0,0.14,7.826423589583332,,,0.47
2010-10-30,0.0,0.0,4.667333332220832,,,0.53
2010-10-31,0.0,0.0,9.506229145138882,,,0.44
2010-11-01,0.3808449074074074,0.0,3.762027781256942,,,0.47
2010-11-02,1.2000554591049375,0.0,1.094222211736111,,,0.56
2010-11-03,0.9593693737139914,0.0,2.9489513881250007,,,0.57
2010-11-04,0.7243465470679011,10.68,6.1779652715277775,,,0.57
2010-11-05,1.3574781378600822,1.49,5.3689236118055526,,,0.76
2010-11-06,1.8382048932613164,0.16,3.2900277774861117,,,0.54
2010-11-07,1.6604761445473244,0.0,1.9698819581937488,,,0.4
2010-11-08,1.282725694444444,0.0,4.605847207569443,,,0.61
2010-11-09,1.0577321244855968,0.0,6.609944458506942,,,0.74
2010-11-10,0.9450279706790126,0.0,7.995388836805558,,,0.73
2010-11-11,0.9089602623456786,0.0,4.687937525368055,,,0.7
2010-11-12,0.8604841820987655,0.0,2.5965902800763887,,,0.85
2010-11-13,0.7795524691358023,0.0,2.3710208198749982,,,0.91
2010-11-14,0.7094039351851855,0.29,5.949680556097222,,,0.8
2010-11-15,0.6962874549897119,1.42,8.60570830625,,,0.75
2010-11-16,0.6664440264917693,13.59,7.78158333194445,,,0.98
2010-11-17,10.430389178240736,8.35,8.636006936805547,,,0.64
2010-11-18,4.620472447273659,0.2,5.374159727777783,,,0.51
2010-11-19,2.6132402584876546,0.46,2.8048125060416687,,,0.42
2010-11-20,1.824680105452676,0.0,3.0176527761250016,,,0.33
2010-11-21,1.4056262860082298,0.0,2.8059375184722217,,,0.32
2010-11-22,1.2798418209876536,0.0,7.7388264018791695,,,0.53
2010-11-23,1.2190915959362143,0.03,8.210944404861106,,,0.7
2010-11-24,0.9396524562757194,0.0,3.1933958401583333,,,0.22
2010-11-25,0.7941028485082307,17.14,2.2388750006944447,,,0.27
2010-11-26,8.93958333333333,7.69,3.0200694529861103,,,0.45
2010-11-27,4.8559614519032905,0.0,0.4454305567916665,,,0.29
2010-11-28,2.149340920781893,0.0,0.4734097234652783,,,0.31
2010-11-29,1.374553112139917,0.0,-1.7871875090277776,,,0.57
2010-11-30,11.495359117798353,33.1,6.975381930969447,,,0.53
2010-12-01,46.31961966306582,31.43,5.493250000493053,,,0.71
2010-12-02,9.97089200745885,0.02,-0.9771874992291668,,,0.5
2010-12-03,3.0137868119855966,0.07,-1.2985694485625003,,,0.44
2010-12-04,1.9868537808641962,0.03,-1.0780208322361111,,,0.32
2010-12-05,1.5595871913580244,0.04,-1.9181666634236119,,,0.28
2010-12-06,1.3092656893004115,0.0,-2.7868611213194443,,,0.25
2010-12-07,1.2993907536008231,0.1,-3.9137361086111095,,,0.25
2010-12-08,1.010826581790124,0.0,-4.674708332222221,,,0.2
2010-12-09,0.8248971193415635,0.03,-5.46101390459028,,,0.15
2010-12-10,0.9489832497427986,1.41,-5.454131963194445,,,0.18
2010-12-11,0.6872444058641977,0.01,-4.150527772916668,,,0.36
2010-12-12,0.5448792759773662,11.51,0.6041944449520833,,,0.66
2010-12-13,0.7625257201646095,0.19,-4.6456736074305525,,,0.7
2010-12-14,0.7317644032921814,0.26,-8.102611117361109,,,0.22
2010-12-15,0.7875932355967074,0.02,-7.396194436111113,,,0.13
2010-12-16,0.7461411715534979,0.0,-8.639493063888887,,,0.21
2010-12-17,0.795005465534979,0.0,-6.257277784020832,,,0.28
2010-12-18,0.7468870563271606,0.0,-4.406173626368055,,,0.33
2010-12-19,0.7060378086419753,0.0,-8.539743060333336,,,0.32
2010-12-20,0.6742476851851851,0.06,-3.893520831944444,,,0.24
2010-12-21,0.711247749485597,0.01,-2.851298620069445,,,0.32
2010-12-22,0.8429068608539085,0.0,-1.6611388792986104,,,0.36
2010-12-23,0.6237919560185183,0.07,-1.410451387506945,,,0.33
2010-12-24,0.5608506944444444,0.0,-2.4991111136874995,,,0.26
2010-12-25,0.5982333461934157,0.03,-2.9102083359097217,,,0.31
2010-12-26,0.6061157728909465,0.03,-4.7392430520833315,,,0.24
2010-12-27,0.5960784786522632,0.0,-5.576638885875004,,,0.2
2010-12-28,0.5837938850308639,0.0,-2.6384722118055564,,,0.16
2010-12-29,0.5691004372427978,0.0,-1.840451378826389,,,0.24
2010-12-30,0.5254983281893003,0.02,-3.7512291611111097,,,0.51
2010-12-31,0.589568061985597,0.0,-0.7322083396527772,,,0.71
2011-01-01,0.11903694058641973,1.4543,1.6143958351388887,,,
2011-01-02,0.1045918531378601,0.0,1.5703819369374992,,,
2011-01-03,0.16725340792181068,0.0,-4.677381943819444,,,
2011-01-04,0.2533034336419753,0.0,-2.5740138782854167,,,
2011-01-05,0.2265608924897118,0.0,-3.3909513940972227,,,
2011-01-06,0.1960744598765433,0.0,-5.672277790555558,,,
2011-01-07,0.12886847350823033,3.0399,-5.1964999965277805,,,
2011-01-08,0.12694508744855967,2.4571,-6.045097229166667,,,
2011-01-09,0.1269233860596708,0.0,-6.724409720138893,,,
2011-01-10,0.1658170974794239,0.0,-7.436368048611115,,,
2011-01-11,0.18961387602880647,3.4084,-8.570673604166666,,,
2011-01-12,0.21076308513374487,0.0,-5.932506959722224,,,
2011-01-13,0.3676633230452677,0.0,-5.5511597236805486,,,
2011-01-14,0.259886992026749,0.0,-6.213215264583334,,,
2011-01-15,0.1326573752572017,0.0,-3.4022430483333337,,,
2011-01-16,0.10528951260288064,0.0,-3.837888885944444,,,
2011-01-17,0.09120370370370363,0.0,-6.424506937500001,,,
2011-01-18,0.0824588477366255,1.754,-2.467194445895832,,,
2011-01-19,0.07854697145061726,4.1199,0.2474583318124997,,,
2011-01-20,0.09601739326131686,2.3965,-2.4647361101180554,,,
2011-01-21,0.15483539094650198,1.6304,-6.9043680576388935,,,
2011-01-22,0.1615692515432099,0.0,-13.160708331249998,,,
2011-01-23,0.11456163194444448,0.0,-10.502715284722221,,,
2011-01-24,0.09717801568930036,0.0,-9.633129941000007,,,
2011-01-25,0.08642698688271598,0.0,-3.8457291629166654,,,
2011-01-26,0.14619502314814814,3.6464,-3.0590625047013904,,,
2011-01-27,0.15720887988683124,0.0,-1.887763889,,,
2011-01-28,0.11789962705761325,1.5477,-2.1709027802430563,,,
2011-01-29,0.09975646219135803,2.6789,-4.36900695,,,
2011-01-30,0.08585712448559668,0.0,-2.312597235534721,,,
2011-01-31,0.0768992734053498,0.0,-6.961638890909723,,,
2011-02-01,0.08286956661522632,13.544,-2.6902708411805563,,,
2011-02-02,0.08377459490740741,11.634,-0.5994930498722222,,,
2011-02-03,0.1368377057613169,0.0,-5.128423618055559,,,
2011-02-04,0.1110693158436214,0.0,-8.716284736165276,,,
2011-02-05,0.12680925282921815,4.1,-2.6376249990236107,,,
2011-02-06,0.2040276170267491,0.0,0.6480625056416669,,,
2011-02-07,0.14469119727366256,4.6,0.9565833393888884,,,
2011-02-08,0.2892328960905351,1.1,-4.0967361070249995,,,
2011-02-09,0.14408436213991765,0.0,-8.050685311748246,,,
2011-02-10,0.06984551826131685,0.0,-8.877062513493051,,,
2011-02-11,0.006118987911522638,0.0,-8.494666679097218,,,
