DateTime,GWYNNS_Discharge,Carrie_Precipitation,Carroll_Precipitation,DeadRun_Precipitation,Glyndon_Precipitation,Gwynns_Precipitation,McDonogh_Precipitation,Oregon_Precipitation,UMBC_Precipitation,LEA1_SoilMoisture_Port1,LEA1_SoilMoisture_Port2,LEA1_SoilMoisture_Port3,LEA1_SoilMoisture_Port4,LEA1_SoilMoisture_Port5,LEA2_SoilMoisture_Port1,LEA2_SoilMoisture_Port2,LEA2_SoilMoisture_Port3,LEA2_SoilMoisture_Port4,LEA2_SoilMoisture_Port5,ORLR_SoilMoisture_Port1,ORLR_SoilMoisture_Port2,ORLR_SoilMoisture_Port3,ORLR_SoilMoisture_Port4,ORLR_SoilMoisture_Port5,ORU1_SoilMoisture_Port1,ORU1_SoilMoisture_Port2,ORU1_SoilMoisture_Port3,ORU1_SoilMoisture_Port4,ORU1_SoilMoisture_Port5,ORU2_SoilMoisture_Port1,ORU2_SoilMoisture_Port2,ORU2_SoilMoisture_Port3,ORU2_SoilMoisture_Port4,ORU2_SoilMoisture_Port5,ORUR_SoilMoisture_Port1,ORUR_SoilMoisture_Port2,ORUR_SoilMoisture_Port3,ORUR_SoilMoisture_Port4,ORUR_SoilMoisture_Port5,UMBC1_SoilMoisture_Port1,UMBC1_SoilMoisture_Port2,UMBC1_SoilMoisture_Port3,UMBC1_SoilMoisture_Port4,UMBC1_SoilMoisture_Port5,UMBC2_SoilMoisture_Port1,UMBC2_SoilMoisture_Port2,UMBC2_SoilMoisture_Port3,UMBC2_SoilMoisture_Port4,UMBC2_SoilMoisture_Port5,LEA1_SoilTemperature_Port1,LEA1_SoilTemperature_Port2,LEA1_SoilTemperature_Port3,LEA1_SoilTemperature_Port4,LEA1_SoilTemperature_Port5,LEA2_SoilTemperature_Port1,LEA2_SoilTemperature_Port2,LEA2_SoilTemperature_Port3,LEA2_SoilTemperature_Port4,LEA2_SoilTemperature_Port5,ORLR_SoilTemperature_Port1,ORLR_SoilTemperature_Port2,ORLR_SoilTemperature_Port3,ORLR_SoilTemperature_Port4,ORLR_SoilTemperature_Port5,ORU1_SoilTemperature_Port1,ORU1_SoilTemperature_Port2,ORU1_SoilTemperature_Port3,ORU1_SoilTemperature_Port4,ORU1_SoilTemperature_Port5,ORU2_SoilTemperature_Port1,ORU2_SoilTemperature_Port2,ORU2_SoilTemperature_Port3,ORU2_SoilTemperature_Port4,ORU2_SoilTemperature_Port5,ORUR_SoilTemperature_Port1,ORUR_SoilTemperature_Port2,ORUR_SoilTemperature_Port3,ORUR_SoilTemperature_Port4,ORUR_SoilTemperature_Port5,UMBC1_SoilTemperature_Port1,UMBC1_SoilTemperature_Port2,UMBC1_SoilTemperature_Port3,UMBC1_SoilTemperature_Port4,UMBC1_SoilTemperature_Port5,UMBC2_SoilTemperature_Port1,UMBC2_SoilTemperature_Port2,UMBC2_SoilTemperature_Port3,UMBC2_SoilTemperature_Port4,UMBC2_SoilTemperature_Port5,BARN_Isotope_d15N-NO3_discharge,BARN_Isotope_d18O-NO3_discharge,GFGL_Isotope_d15N-NO3_discharge,GFGL_Isotope_d18O-NO3_discharge,POBR_Isotope_d15N-NO3_discharge,POBR_Isotope_d18O-NO3_discharge,GFCP_Isotope_d15N-NO3_discharge,GFCP_Isotope_d18O-NO3_discharge,MCDN_Isotope_d15N-NO3_discharge,MCDN_Isotope_d18O-NO3_discharge,DRKR_Isotope_d15N-NO3_discharge,DRKR_Isotope_d18O-NO3_discharge,GFUGR_Isotope_d15N-NO3_discharge,GFUGR_Isotope_d18O-NO3_discharge,GRGF_Isotope_d15N-NO3_discharge,GRGF_Isotope_d18O-NO3_discharge,RGHT_Isotope_d15N-NO3_discharge,RGHT_Isotope_d18O-NO3_discharge,RGHTISCO_Isotope_d15N-NO3_discharge,RGHTISCO_Isotope_d18O-NO3_discharge,GFGR_Isotope_d15N-NO3_discharge,GFGR_Isotope_d18O-NO3_discharge
2015-08-15,803.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.920833333333334,15.272916666666667,20.229166666666664,15.489583333333336,20.602083333333333,16.2525,14.545833333333334,16.220833333333335,18.554166666666664,18.447916666666668,53.44583333333334,59.7625,,,,17.979166666666668,18.008333333333336,21.03125,17.5625,14.747916666666667,17.783333333333328,20.14583333333333,21.414583333333333,21.675000000000004,21.079166666666676,,48.7625,24.17916666666667,,53.05833333333333,,,,,,13.220833333333335,10.754166666666668,14.395833333333332,15.281666666666668,18.77002448599556,20.21875,20.766666666666666,20.891666666666666,21.05,21.05208333333333,21.571666666666665,21.05,21.54166666666667,20.404166666666672,21.925,20.608333333333334,22.79583333333333,20.11310155653312,21.227952564607122,18.272913442546546,20.189583333333328,20.45833333333333,20.84375,21.08125,20.560416666666672,21.191666666666666,20.06875,20.797916666666666,20.510416666666668,21.0125,19.59447161838364,20.008333333333333,19.72376838408654,19.677895731306023,19.95,,,,,,22.3,22.6875,23.125,23.55,23.55,,,,,,,,,,,,,,,,,,,,,,
2015-08-16,786.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.672916666666667,14.983333333333334,19.810416666666665,15.24375,19.985416666666666,16.35541666666667,13.9875,15.964583333333335,18.272916666666664,17.970833333333335,53.44583333333334,59.75,,,,17.56875,17.664583333333336,20.58333333333333,17.302083333333332,14.4625,17.45208333333333,19.764583333333327,21.010416666666668,21.28125,20.579166666666676,,48.7,24.00833333333333,,53.52083333333334,,,,,,13.00416666666667,10.654166666666667,14.158333333333333,14.705977754763472,18.145238229951687,20.44375,21.041666666666668,21.160416666666666,21.391666666666676,21.26875,21.57125,21.36458333333333,22.024999999999995,20.86458333333333,22.37708333333333,20.8,23.2375,20.294897535723056,21.825405449395912,18.665639122667105,20.572916666666668,20.879166666666666,21.329166666666666,21.68125,21.08333333333333,21.602083333333336,20.52291666666667,21.210416666666664,20.925,21.51041666666667,19.98175332063879,20.404166666666672,20.118723985463227,20.069975231870156,20.35,,,,,,22.35416666666667,22.79583333333333,23.34166666666667,23.40724470077886,23.501636904761906,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,832.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.481250000000005,14.725,19.485416666666666,15.056250000000002,19.481250000000006,16.458333333333336,13.654166666666667,15.775000000000002,18.000000000000004,17.597916666666666,53.40000000000001,59.7,,,,17.297916666666666,17.3625,20.15625,17.0375,14.208333333333336,17.1625,19.45625,20.704166666666676,20.925,20.168750000000006,,48.62500000000001,23.86666666666667,,53.54166666666668,,,,,,12.783333333333333,10.495833333333334,14.008333333333333,14.580891058788538,18.00948357697303,20.83125,21.475000000000005,21.70416666666667,21.88541666666667,21.67291666666667,21.57083333333333,21.8875,22.70416666666667,21.504166666666666,23.004166666666674,21.125,23.820833333333336,20.60316028304512,22.49131647723343,19.21119018057214,21.039583333333333,21.389583333333334,21.89375,22.350000000000005,21.66666666666667,22.12708333333333,21.102083333333333,21.77708333333333,21.52708333333333,22.1625,20.477958001653207,20.89583333333333,20.609300416646878,20.556979243097157,20.8625,,,,,,22.508333333333336,23.025,23.70416666666667,23.360269633613488,23.453273809523807,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,834.85,0.0,0.0,0.0,0.0,0.258,0.0,0.0,0.0,15.3,14.55,19.260416666666664,14.9,19.077083333333334,16.56125,13.462500000000002,15.604166666666664,17.764583333333334,17.320833333333333,53.35,59.62499999999999,,,,17.079166666666666,17.1125,19.820833333333333,16.808333333333334,14.00625,16.958333333333332,19.183333333333334,20.389583333333327,20.57083333333333,19.772916666666664,,48.59583333333333,23.75,,53.65416666666666,,,,,,12.620833333333335,10.395833333333336,13.879166666666668,14.47317751503235,17.892583736908087,21.02083333333333,21.6,21.92083333333333,22.13125,21.90833333333333,21.57041666666667,22.08333333333333,22.76041666666667,21.65416666666667,23.16666666666667,21.4875,24.14583333333333,20.946991808904347,22.748553135961927,19.339137008484727,21.304166666666667,21.63958333333333,22.15625,22.60833333333333,21.96666666666667,22.3625,21.354166666666668,22.037500000000005,21.7625,22.3125,20.73211161875815,21.1125,20.825486640558328,20.771591180248045,21.125,,,,,,22.691666666666666,23.20833333333333,23.941666666666666,23.313294566448125,23.404910714285716,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,744.2900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.166666666666668,14.408333333333335,19.037499999999994,14.762500000000005,18.772916666666664,16.66416666666667,13.347916666666668,15.5125,17.570833333333336,17.114583333333332,53.25,59.53333333333334,,,,16.900000000000006,16.916666666666668,19.55625,16.60625,13.81875,16.76458333333333,18.914583333333333,20.125,20.266666666666676,19.47083333333334,,48.55,23.7375,,53.28750000000001,,,,,,12.4625,10.283333333333333,13.745833333333335,14.361989340832414,17.7719129342604,21.216666666666665,21.785416666666666,22.133333333333336,22.3375,22.08125,21.57,22.3,22.99791666666667,21.90833333333333,23.38958333333333,21.72083333333333,24.379166666666666,21.168308653135572,22.76100007106169,19.55593580022548,21.414583333333336,21.75,22.304166666666664,22.62083333333333,22.09583333333333,22.51458333333333,21.55833333333333,22.195833333333336,21.98958333333333,22.45833333333333,20.92575246988573,21.295833333333327,21.008413445406468,20.95318589629879,21.325,,,,,,22.8,23.33333333333333,24.03333333333333,23.266319499282755,23.356547619047614,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,7754.2,71.777,33.494,74.16499999999995,48.14700000000001,68.08000000000003,77.911,59.71000000000001,44.83500000000001,17.291666666666664,19.875,22.129166666666666,18.404166666666665,21.77708333333333,16.767083333333336,17.14375,19.389583333333327,20.366666666666667,22.331250000000004,54.1,59.55,,,,24.99375,21.56041666666667,22.5375,20.166666666666668,17.227083333333333,21.50208333333333,25.30833333333333,23.9625,22.129166666666666,24.004166666666666,,49.95833333333333,26.825,,54.15833333333333,,,,,,12.391666666666667,10.2,13.604166666666668,14.243851905744979,17.643700206447228,21.61875,22.32291666666667,22.69375,22.847916666666666,22.629166666666674,21.56958333333333,22.82708333333333,23.491666666666664,22.504166666666666,24.04791666666667,22.079166666666666,24.72083333333333,21.508188092490663,23.186270353637056,20.06416903332268,22.12083333333333,22.29166666666667,22.774999999999995,23.047916666666666,22.579166666666666,22.98958333333333,22.193750000000005,22.86875,22.547916666666666,22.972916666666666,21.248487221765014,21.7375,21.44910074799519,21.390664075875605,21.65833333333333,,,,,,22.891666666666666,23.40833333333333,24.125,23.219344432117392,23.308184523809523,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,2555.49,0.0,0.0,0.0,0.0,0.49,0.278,0.245,0.0,19.92,24.030000000000005,26.454999999999995,21.06,26.9,16.870000000000005,19.766666666666666,22.254166666666666,22.610416666666666,26.016666666666666,53.15,59.57083333333334,,,,25.01458333333333,22.91875000000001,24.325,20.88125,19.460416666666667,22.42083333333333,27.96666666666667,26.67291666666667,25.48333333333333,27.84583333333333,,49.88333333333334,26.662499999999994,,54.97083333333334,,,,,,12.35,10.15,13.6,14.240377275301233,17.639929243864483,21.56,22.12,22.410000000000004,22.53,22.63,21.56916666666667,22.29375,22.366666666666664,21.816666666666666,23.32708333333333,22.204166666666666,24.2375,21.626750687614532,22.54110421763249,19.47774607205668,21.63541666666667,21.90833333333333,22.175,22.4,22.01041666666667,22.45625,21.45625,22.19791666666667,21.80625,22.22083333333333,20.79665856913401,21.204166666666666,20.9169500429824,20.86238853827342,21.191666666666666,,,,,,22.9375,23.4375,24.08750000000001,23.172369364952022,23.259821428571428,,,,,,,,,,,,,,,,,,,,,,
2015-08-22,984.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.788133640553,23.73248847926268,26.250691244239626,20.872333333333334,26.653225806451612,16.97291666666667,17.795833333333334,20.035416666666674,21.460416666666664,23.958333333333336,52.725,59.75,,,,22.68125,21.466666666666672,23.13958333333333,19.483333333333334,17.966666666666665,20.3875,25.28958333333333,25.4625,24.958333333333336,25.20833333333333,,48.97083333333334,25.35,,54.94166666666666,,,,,,12.241666666666665,10.1,13.512500000000005,14.167410035982526,17.560739029626948,21.45391705069124,22.008525345622118,22.293087557603695,22.412357142857147,22.525230414746538,21.56875,21.229166666666664,21.039583333333333,20.55,22.125,21.73333333333333,23.254166666666666,21.180164912647953,21.427103526203386,18.397306191906,20.71875,20.98125,21.077083333333334,21.28125,20.908333333333328,21.466666666666672,20.220833333333328,21.097916666666666,20.608333333333334,20.914583333333336,19.86879615748104,20.2,19.915010043700512,19.86774475263181,20.233333333333334,,,,,,22.77083333333333,23.133333333333336,23.48333333333333,23.125394297786652,23.21145833333333,,,,,,,,,,,,,,,,,,,,,,
2015-08-23,851.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.656267281105997,23.434976958525354,26.046382488479253,20.684666666666665,26.40645161290323,15.05,16.479166666666668,18.758333333333336,20.552083333333336,22.425,52.85,60.00416666666667,,,,21.004166666666674,20.42708333333333,22.30625,18.729166666666668,16.989583333333332,19.481250000000006,23.54583333333333,24.38125,24.18958333333333,23.55625,,48.70833333333333,24.75416666666667,,54.59166666666667,,,,,,12.129166666666665,10.045833333333333,13.454166666666667,14.11876520977005,17.50794555346858,21.34783410138249,21.89705069124424,22.17617511520737,22.29471428571429,22.420460829493084,21.11875,20.70625,20.522916666666664,20.002083333333328,21.52083333333333,21.1375,22.6375,20.615016542557505,20.645021104101385,17.929944862169762,20.095833333333328,20.3375,20.36875,20.495833333333334,20.2625,20.9875,19.76875,20.59375,20.147916666666664,20.460416666666667,19.404864951654552,19.7375,19.453535604197235,19.409630809867412,19.754166666666666,,,,,,22.399999999999995,22.633333333333336,22.79583333333333,22.919853688755413,22.95912393852529,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,7131.6,36.37000000000001,40.191,36.07700000000001,19.886,46.162,57.712,89.042,37.886,19.524400921658987,23.137465437788023,25.84207373271889,20.497,26.15967741935484,16.23125,16.87708333333333,18.88125,21.120833333333334,22.562500000000004,53.40000000000001,60.09583333333333,,,,22.30625,21.65833333333333,22.910416666666666,19.8,18.608333333333334,20.747916666666665,25.15833333333333,24.63958333333333,24.64791666666667,24.59375,,49.68333333333333,26.04166666666667,,54.49166666666668,,,,,,12.0375,9.975,13.383333333333333,14.059696492226331,17.443839189561988,21.241751152073725,21.78557603686636,22.059262672811066,22.17707142857143,22.31569124423963,21.566666666666666,21.189583333333328,21.4375,20.73125,22.15833333333333,20.925,23.066666666666666,20.413460130846925,21.198909716040987,18.551908608967032,20.516666666666666,20.783333333333328,20.902083333333334,21.05208333333333,20.820833333333333,21.425,20.435416666666665,21.09375,20.745833333333334,21.185416666666672,19.73970225672932,20.241666666666667,19.95658431752964,19.909016279006984,20.1,,,,,,22.15833333333333,22.441666666666666,22.787500000000005,22.91112528255891,22.950188740847864,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,4131.8,0.348,0.0,0.0,0.0,0.0,0.0,0.222,0.0,19.392534562211985,22.839953917050696,25.63776497695852,20.309333333333328,25.91290322580645,20.825000000000006,20.058333333333334,21.229166666666668,23.21041666666667,25.77916666666667,53.40000000000001,60.37916666666666,,,,25.85416666666667,26.029166666666665,26.07500000000001,22.15833333333333,23.129166666666666,24.77083333333333,28.9375,27.44583333333333,27.55208333333333,29.02708333333333,,49.67916666666666,26.71666666666667,,54.38333333333333,,,,,,11.9,9.995833333333335,13.383333333333333,14.059696492226331,17.443839189561988,21.135668202764975,21.67410138248848,21.94235023041475,22.059428571428565,22.210921658986173,21.68333333333333,21.335416666666664,21.452083333333327,20.891666666666666,22.366666666666664,21.2,23.35416666666667,20.67429784011944,21.470667799052567,18.68874063326243,20.975,21.20833333333333,21.260416666666668,21.325,21.260416666666664,21.679166666666664,20.647916666666667,21.408333333333328,20.966666666666665,21.425,19.925274739059912,20.533333333333328,20.2476042343335,20.197916963633176,20.291666666666668,,,,,,22.27083333333333,22.61666666666667,23.1125,23.25153312422264,23.298661450267677,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,1115.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.260668202764982,22.542442396313373,25.43345622119816,20.121666666666666,25.666129032258066,17.408333333333335,17.679166666666667,19.1875,21.360416666666676,23.60208333333333,52.87916666666666,60.6375,,,,24.160416666666666,25.07291666666666,25.47708333333333,21.285416666666666,21.54583333333333,23.4625,26.80208333333333,26.4,26.708333333333336,27.94375,,48.76666666666666,25.52083333333333,,54.40000000000001,,,,,,9.345833333333337,9.900000000000002,13.504166666666665,14.160460775095027,17.553197104461454,21.02958525345622,21.5626267281106,21.82543778801844,21.941785714285718,22.10615207373272,20.966666666666665,20.577083333333327,20.385416666666668,19.889583333333334,21.460416666666664,20.954166666666666,22.65,20.441124736375826,20.47076401270465,17.833984741235327,20.13125,20.408333333333328,20.341666666666665,20.320833333333333,20.316666666666666,20.8375,19.535416666666666,20.45625,19.929166666666664,20.25625,19.187018994136025,19.604166666666668,19.32049792794404,19.277561925466877,19.529166666666665,,,,,,16.458333333333332,22.48333333333333,22.79583333333333,22.919853688755413,22.95912393852529,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,916.92,0.0,0.0,0.619,0.0,0.0,0.0,0.0,0.0,19.128801843317973,22.24493087557604,25.229147465437784,19.934,25.41935483870968,15.44791666666667,16.375000000000004,18.104166666666664,20.360416666666666,22.05625,52.88750000000001,60.92916666666667,,,,23.08958333333333,24.285416666666666,24.99583333333333,20.729166666666675,20.46875,22.57916666666667,25.46458333333333,25.66041666666667,26.0125,27.160416666666666,,48.6375,25.09166666666667,,54.28333333333333,,,,,,7.791666666666668,9.900000000000002,13.6,14.240377275301233,17.639929243864483,20.923502304147465,21.451152073732718,21.70852534562212,21.82414285714286,22.001382488479265,20.477083333333333,19.997916666666672,19.641666666666666,19.154166666666665,20.710416666666667,20.5,22.10833333333333,20.010347307425764,19.84634276853303,17.206689876608365,19.558333333333334,19.810416666666672,19.683333333333334,19.69375,19.69375,20.327083333333334,18.98125,19.9125,19.41875,19.697916666666668,18.686780128723115,19.108333333333327,18.825764069377453,18.78643076160234,19.0125,,,,,,13.675,22.133333333333336,22.329166666666666,22.431062941751076,22.45875286858914,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,860.3199999999997,0.0,0.0,0.619,0.0,0.0,0.0,0.0,0.0,18.99693548387097,21.947419354838715,25.02483870967741,19.74633333333333,25.17258064516129,14.05625,15.412499999999998,17.335416666666667,19.635416666666668,20.88125,52.87916666666666,61.11666666666666,,,,22.20625,23.52291666666667,24.52083333333333,20.3,19.56875,21.85,24.4125,25.04583333333333,25.40833333333333,26.38958333333333,,48.59166666666667,24.825,,54.00833333333333,,,,,,7.998437500000001,9.900000000000002,13.6,14.240377275301233,17.639929243864483,20.81741935483871,21.33967741935484,21.59161290322581,21.7065,21.896612903225805,20.36666666666667,19.889583333333334,19.6625,19.129166666666666,20.60625,20.183333333333334,21.991666666666664,19.70998873311196,19.65963874203653,17.185365405289602,19.36875,19.604166666666668,19.508333333333333,19.50625,19.51875,20.160416666666666,18.8875,19.752083333333328,19.385416666666668,19.652083333333334,18.56575459676838,19.004166666666666,18.721828384804653,18.683251945664413,18.8875,,,,,,14.208333333333336,21.825,22.05833333333333,22.147389740364623,22.168358944072615,,,,,,,,,,,,,,,,,,,,,,
2015-08-29,826.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.902296875397889,15.841177118807677,20.220280515321814,20.979998175958496,22.780159677724594,12.947916666666668,14.627083333333335,16.733333333333334,19.041666666666668,19.877083333333328,52.87083333333334,61.47916666666666,,,,21.31458333333334,22.7125,23.979166666666664,19.92708333333333,18.741666666666667,21.127083333333328,23.43333333333333,24.41666666666667,24.72083333333333,25.57291666666667,,48.55,24.55,,53.7375,,,,,,8.205208333333335,9.870833333333334,13.6,14.240377275301233,17.639929243864483,19.881583776343128,19.98815664220204,20.33569695341037,20.0885000982592,19.855137168913664,20.625,20.220833333333328,20.31875,19.6,21.039583333333333,20.066666666666666,22.2125,19.599330310996347,20.018525370746463,17.586976281792982,19.56875,19.820833333333333,19.814583333333328,19.866666666666664,19.785416666666666,20.397916666666667,19.254166666666666,20.0125,19.760416666666668,20.079166666666666,18.823942398271825,19.283333333333328,19.000376019459782,18.959771172378066,19.154166666666672,,,,,,14.741666666666667,21.758333333333336,22.12083333333333,22.212852786838425,22.235372926653355,,,,,,,,,,,,,,,,,,,,,,
2015-08-30,798.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.853530481801851,15.792207607726407,19.54885045937034,20.470342948501578,22.168613970889677,12.2375,14.108333333333334,16.252083333333335,18.55,19.102083333333333,52.8,61.34583333333333,,,,20.55,21.98958333333333,23.52500000000001,19.60625,18.004166666666666,20.629166666666666,22.70833333333333,24.0,24.13958333333333,24.83125,,48.475,24.35833333333333,,53.59166666666667,,,,,,8.411979166666667,9.816666666666668,13.575,14.219529492638744,17.617303468368046,20.44994188632744,20.548358317226814,20.899329731714296,20.657286742853238,20.42237434983891,21.164583333333336,20.83125,21.24166666666667,20.389583333333334,21.81041666666667,20.304166666666664,22.945833333333336,19.824599241731697,20.79438432529858,18.260474167610603,20.13125,20.42708333333333,20.579166666666666,20.64583333333333,20.472916666666666,20.972916666666666,19.975,20.633333333333336,20.4375,20.875,19.43713842684248,19.933333333333334,19.64893469119412,19.603606983830726,19.7875,,,,,,15.275,21.89583333333333,22.40833333333333,22.51398280061788,22.543637246524728,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,786.74,0.0,0.0,0.619,0.0,0.0,0.0,0.0,0.0,15.838525437618456,15.777140065855251,18.99474017125984,18.050565812217624,21.663924368743643,11.80625,13.81875,15.987500000000002,18.160416666666666,18.4625,52.7125,61.04583333333333,,,,19.970833333333328,21.354166666666664,23.066666666666666,19.335416666666664,17.395833333333336,20.2625,22.09375,23.48958333333333,23.58541666666667,24.18333333333333,,48.46666666666666,24.28333333333333,,53.6125,,,,,,8.61875,9.800000000000002,13.562500000000002,14.209105601307499,17.605990580619824,21.077240837347148,21.16665498077268,21.521413316657142,21.285058669108878,21.048436127304548,21.77708333333333,21.55208333333333,22.20833333333333,21.241666666666664,22.664583333333336,20.75,23.7375,20.247472497673506,21.56401981230081,18.98728323172512,20.752083333333328,21.09375,21.36458333333333,21.41875,21.1875,21.64583333333333,20.779166666666665,21.372916666666665,21.220833333333328,21.68333333333333,20.070505377405592,20.604166666666668,20.318280499843016,20.268078558470968,20.441666666666666,,,,,,15.808333333333335,22.20833333333333,22.91666666666667,23.04641557860475,23.08868430484805,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,778.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79726156611411,15.735704325709555,18.491167629296246,26.67083333333333,21.205265088617452,11.441666666666665,13.522916666666665,15.69375,17.76875,17.881250000000005,52.675,60.85833333333333,,,,19.36458333333333,20.64375,22.516666666666666,18.99375,16.81666666666667,19.758333333333333,21.475,22.685416666666665,23.0,23.51875,,48.4,24.1625,,53.7375,,,,,,8.825520833333334,9.754166666666668,13.504166666666665,14.160460775095027,17.553197104461454,21.365629952413272,21.450905460322296,21.807404763426174,21.573665225810302,21.336256474662925,22.068750000000005,21.9,22.54375,21.554166666666664,23.008333333333336,21.195833333333333,24.04583333333333,20.670345753615308,21.883491146528147,19.253839123209666,21.0375,21.42708333333333,21.716666666666665,21.73958333333333,21.51041666666667,21.9875,21.104166666666668,21.679166666666664,21.51250000000001,22.05208333333333,20.425513604472822,20.870833333333334,20.58435585234941,20.532216327272057,20.808333333333334,,,,,,16.341666666666665,22.52083333333333,23.258333333333336,23.404280232661492,23.45502740962273,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,764.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.748495172518066,15.686734814628284,18.09228041863689,20.703435597547127,20.841954332675193,11.15625,13.239583333333336,15.45,17.43541666666667,17.420833333333334,52.65000000000001,60.62500000000001,,,,18.810416666666665,19.983333333333334,22.0,18.6875,16.245833333333334,19.216666666666672,20.8875,22.40208333333333,22.41041666666667,22.81458333333333,,48.35416666666667,23.9875,,53.75416666666667,,,,,,9.032291666666667,9.7,13.395833333333336,14.070120383557578,17.455152077310213,21.422465763411697,21.50692562782477,21.863768041256566,21.630543890269703,21.392980192755445,22.26666666666667,22.131250000000005,22.741666666666664,21.725000000000005,23.23125,21.433333333333334,24.09166666666667,20.895614684350672,21.82540544939591,19.399556343887888,21.09375,21.466666666666672,21.73333333333333,21.681249999999995,21.53333333333333,22.05833333333333,21.116666666666664,21.743749999999995,21.54166666666667,22.037500000000005,20.502163108044147,20.891666666666666,20.605142989263967,20.552852090459645,20.8875,,,,,,16.875,22.74166666666667,23.54166666666667,23.701046043342703,23.758824130655398,,,,,,,,,,,,,,,,,,,,,,
2015-09-03,752.7800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.710982562059572,15.649065959950384,17.752955551650654,20.841637926184173,20.532893599113454,10.941666666666668,13.054166666666667,15.216666666666667,17.152083333333334,17.029166666666665,52.71666666666667,60.5125,,,,18.377083333333328,19.479166666666668,21.56458333333333,18.377083333333328,15.770833333333336,18.80625,20.410416666666666,21.972916666666666,21.92916666666667,22.239583333333325,,48.29999999999999,23.8875,,53.58333333333334,,,,,,9.2390625,9.658333333333333,13.312500000000002,14.000627774682615,17.37973282565541,21.584553076259073,21.666686846257765,22.024507759513607,21.79275341483912,21.554747833241528,22.45625,22.32291666666667,23.02083333333333,21.90208333333333,23.42291666666667,21.575,24.25,21.02998562549105,22.014183965075702,19.55060468239579,21.254166666666666,21.6375,21.943750000000005,21.87083333333333,21.7125,22.266666666666666,21.375,21.975000000000005,21.787499999999994,22.320833333333336,20.74824835635211,21.1125,20.825486640558328,20.771591180248045,21.141666666666666,,,,,,17.40833333333333,22.8875,23.67083333333333,23.836336339388538,23.897319694655575,,,,,,,,,,,,,,,,,,,,,,
2015-09-04,749.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65846490741768,15.59632956340132,17.482217625863775,20.4717955266338,20.286302588292926,10.754166666666665,12.85625,15.045833333333333,16.916666666666668,16.71666666666667,52.77083333333334,60.38333333333333,,,,17.962500000000006,18.9375,21.120833333333334,18.1,15.310416666666667,18.343750000000004,19.9625,21.53333333333334,21.464583333333334,21.63958333333333,,48.20416666666667,23.704166666666666,,53.39583333333333,,,,,,11.857841142824807,9.6,13.258333333333335,13.955457578913892,17.330710312079784,21.818211410363737,21.896991979323513,22.256223457260784,22.026587924283337,21.787945340955247,22.722916666666666,22.60625,23.360416666666666,22.2125,23.77708333333333,21.73333333333333,24.516666666666666,21.180164912647953,22.29631449400375,19.815383534603768,21.485416666666666,21.88958333333333,22.243749999999995,22.15416666666667,21.98333333333333,22.55208333333333,21.67708333333333,22.275,22.068749999999994,22.600000000000005,21.06694892383291,21.4,21.112349129979282,21.056364712236718,21.470833333333328,,,,,,22.532787355211557,23.04166666666667,23.866666666666664,24.041453885006426,24.10729684007521,,,,,,,,,,,,,,,,,,,,,,
